,content,scenery_name,score,send_time,user_name
0,在网上搜寻了许多观赏重庆夜色的角度，最后选择了两条路线，从解放碑到洪崖洞，从南滨路到一棵树。沿江而建的城市夜景角度多半大相径庭，一条江，一座山，高低错落间用灯光连接，可不站在这个角度望一望，就总觉得对这座城市少一分了解和认知，于是我们前扑后进。重庆难得能遇到一个晴空万里，就算是雨后放晴，也难免空气中的湿度过大，夜空中总是雾蒙蒙的，不见通透。南滨路是拍摄夜景的绝佳地点，沿着江边...,嘉陵江,0,2015-10-25,去哪儿用户
0,走吧。出来后，一路去向朝天门，然后延着嘉陵江的江边，看看嘉陵江的景色，感觉很好。,嘉陵江,0,2015-08-14,夏宁葆
0,佛图关公园，重庆的几大老牌公园之一，环境好，也有历史人文气息，周末天气去逛逛是个不错的休闲选择。,佛图关公园,5,,lijianrong
0,佛图关公园上可以尽看观音桥的景色，在山上还有很多拜佛的地方，香火也一直很旺，有一些雕塑，需要走很多梯子，可以爬爬山。,佛图关公园,3,,fie****ng
0,免得的，景色的话还行啊，没什么特殊的，就是一般的公园,佛图关公园,3,,_M15****5566
0,重庆比较老的公园之一了，与鹅岭公园相邻，里面环境很好，周末一家人去逛逛真的是,佛图关公园,5,,lijianrong
0,佛图关公园是重庆的老公园了，里面环境挺好的，是个健身休闲的好去处。,佛图关公园,5,,lijianrong
0,佛图关公园和峨岭公园是挨着的，里面环境好风景也很不错。,佛图关公园,5,,lijianrong
0,这个天气去走走挺不错的。。。早上晨跑挺好的环境,佛图关公园,4,,159****6561
0,风景好，空气好，逛逛公园，爬爬山，健康好身体。,佛图关公园,5,,lijianrong
0,公园里面环境好，空气好，多转转更有利于健康。,佛图关公园,5,,lijianrong
0,景色美哦，空气环境也好，闻多了汽车尾气，来这换换气吧。,佛图关公园,5,,lijianrong
0,和鹅岭公园临近，但无论风景人文还是人气都差了一个档次！,佛图关公园,2,,190****311
0,这个公园规模还可以，里面风景也不错，是个放松的好地方，里面有几个茶摊，露天的，还不错,佛图关公园,4,,lulustar
0,风景不错的，可以带老人，小孩一起去玩，对年轻人来说吸引力不够。,佛图关公园,4,,E20****444
0,是一个很有特色的公园。我去了以后，印象不错。就是要有点脚力，能走。在市中心呗，不错。,佛图关公园,4,,E20****444
0,"“佛图关”是进重庆老城的一道关，当然现在老城（今解放碑附近）的概念已经不在了。位置在城西，地势险竣，两侧环水，三面悬崖，海拔388米，自古有""四塞之险，甲於天下""之说。佛图关上有个佛图关公园，是重庆很老的一个公园，建议去看看。另外继续向上是鹅岭，俯瞰重庆的一个绝佳地点。佛图关就在轨道交通2号线上，2号线同时通解放碑和杨家坪两个步行街，所以交通很方便。",佛图关公园,4,,城南驿北
0,空气新鲜，非常适合锻炼身体的地方，唯一就是梯坎太多,佛图关公园,3,,翡生喜气
0,是一个很有特色的公园。我去了以后，印象不错。就是要有点脚力，能走。在市中心呗，不错。,佛图关公园,4,,203****663
0,好多人来这里是为了拜佛来的，其实这里的自然风光也是非常迷人的，可以一揽山下风景。,佛图关公园,4,,M1105323459
0,免费公园，风景还好，比较休闲，就是小孩玩的东西太少。,佛图关公园,4,,D15****695
0,这个公园规模还可以，里面风景也不错，是个放松的好地方。,佛图关公园,4,,锦瑟无端少一弦
0,轻轨可以直接到达，景色特别好！,佛图关公园,5,,qingqing11
0,可以坐轻轨直达，空气清新，对面是美丽的江北！,佛图关公园,5,,118****050
0,坐轻轨有站点，公园不大，但绿植特别茂密！,佛图关公园,5,,生活就要多姿多彩
0,最近佛图关公园里的腊梅开了，香香的！,佛图关公园,5,,_WeCh****016202
0,nice。重庆的夜魅，佛图关的轻轨奇，只缘身在此山中...,佛图关公园,5,,桃乎
0,交通特别方便，坐轻轨可以直达的哦！,佛图关公园,5,,qingqing11
0,这是一家免费市政公园，不太大，也没有什么娱乐项目，但比较幽静,佛图关公园,4,,caffwu
0,这个地方附近有好几处公园，可以抽一天的时间一起来看一下。,佛图关公园,3,,q****ky
0,挺有趣味的一个公园，靠着鹅岭公园，也是靠着江水。,佛图关公园,4,,美丽的黄昏
0,佛图关公园位于市中区西端，鹅岭公园旁，系原巴渝十二景之一的“佛图夜雨”故地。其地势高峻，海拔388米，自两侧急剧倾斜，为兵家必争的千古要塞。因古时建有夜雨寺、《佛图关铭》、《佛图关》、《清正廉明》等 多种记事碑铭，及岩壁上刻有摩岩石刻佛像，故名佛图关，后更现名佛图关。,佛图关公园,5,,去哪儿用户
0,一个很不错的公园 很适合锻炼身体,佛图关公园,5,,M23****9213
0,景色还算可以，骑车就可以到，每次路过都会停留一会。,佛图关公园,5,,nyn216
0,地址：位于重庆市渝中区长江一路鹅颈巷8号 公园比较大 观景台上看出去视野格外的广阔 公园连接着虎头岩、重庆天地、九坑子等等地方 公园内的环境也是生态化的环境 绿植围绕夏天也是格外的清凉 沿途的石刻景点等等都很不错 地理位置也是很方便,佛图关公园,5,,冰之炙点
0,坐轻轨可以直达公园，挨着嘉陵江，也是美景！,佛图关公园,5,,118****050
0,还不错的一个公园，挺大的，绿化也好，空气也好，适合逛逛拍照。,佛图关公园,5,,wonjeong
0,公园紧邻就嘉陵江水色苍苍，看日落西山。,佛图关公园,5,,生活就要多姿多彩
0,佛图关公园可以开启爬山模式，还可以一览嘉陵江风光！,佛图关公园,5,,qingqing11
0,游人不多，比较幽静，植被多，洗肺的好地方！,佛图关公园,4,,男人不坏女人不爱
0,还可以，有点阴森森的 你们一定要去哦！不要错过这个风景,佛图关公园,4,,huanli
0,【景色】太美了了了了，大家都可以去看看,佛图关公园,4,,希隆奥斯江智伟
0,长江嘉陵江轮渡游 兴致去津头， 豪华轮渡游。 两江河汉去， 四岸彩光流， 一幅水山画， 满城星点稠。 高楼万家火， 仙境望中收。 2018年1月24日晚上，乘游轮游两江之作。,嘉陵江,5,2018-01-26,189****9553
0,嘉陵江的水清澈，两岸都是高楼大厦，重庆山城，其实是楼城，万丈高楼山上起。,嘉陵江,4,2017-12-02,风往北飞
0,下午在解放碑逛吃逛吃，晚上8点以后去的洪崖洞，在网上看大家都说必去的景点，到了一看不虚此行，美仑美奂，这边是千厮门大桥，那边是洪崖洞金壁辉煌。,嘉陵江,5,2017-09-28,M58****873
0,回去休息了几个小时，看天黑了以后，走着，出去拍夜景其实我出去的挺早的，但是由于脑子又短路了 浪费了好多时间。。。还有一次长江索道没做，但是应该是从南滨路那边坐回来，我想都没想就直接走到离我近的这个入口了，晚上人那叫一个多啊，好不容易排队进了大厅，上了电梯，到了检票口工作人员说你这个已经坐过了啊，另一次你要去对面坐啊我靠 。。。。赶紧挤出人群，出门打车去南滨路 。。。。。。开了...,嘉陵江,0,2017-06-23,郭折腾
0,重庆嘉陵江夜景很美，美得用语言都无法来形容了夜游两江夜景令人陶醉，处处景色都很迷人，至身游船迎着夜晚的人，就回是人产生联想好美啊,嘉陵江,5,2017-05-04,_WeCh****81163
0,嘉陵江大桥有专门的人行道，供人行走，有时间的话，推荐大家沿着桥走一圈，往返下来一万多步，速度快一些的话，40分钟左右，穿上舒服一些的运动鞋，一边在桥上走，一边用照相机记录下两岸的风景，凉风缓缓拂过，很是惬意，两岸的夜景与灯光也是很棒的。,嘉陵江,5,2017-04-26,纽约漫时光
0,做为重庆人对嘉陵江已熟视无睹，但是对于我这个外地人，嘉陵江却载满沉甸甸的历史，所以我选住重庆雾都宾馆，推窗即见嘉陵江，看着江水川流不息的流过眼前！心中无限感慨！,嘉陵江,3,2017-03-19,Terra楊
0,嘉陵江，长江上游支流，发源于秦岭北麓的陕西省凤县代王山。干流流经陕西省、甘肃省、四川省、重庆市，在重庆市朝天门汇入长江。嘉陵江的夜景很漂亮迷人。,嘉陵江,4,2017-03-08,大猫华南虎
0,嘉陵江边的夜景也是让人醉，晚上坐2号线，突然一时心血来潮。在黄花园站下，慢慢沿着嘉滨路拍摄。从黄花园大桥下走到东水门大桥。,嘉陵江,5,2017-02-21,菩提糍粑
0,两年前的重庆夜色江景,嘉陵江,0,2017-01-19,hanfeidzyj
0,在古代，因为流经重要城池多，嘉陵江还一度被误认为是长江正源。而除了它因地势原因而蜿蜒流淌的特色之外，最难得的就是在大多数日子，就算是来到重庆汇合长江，都基本保持着翠绿的颜色，与浑黄的后者形成鲜明的对比。虽然在广元、阆中深度接触过嘉陵江，但无疑在山城重庆，观景的角度是最多元的，无论在轻轨车上、江景房内，或曾经有幸坐过，现已消失的嘉陵江索道里，都能欣赏到其美妙的景致。,嘉陵江,5,2019-03-28,广州丁满
0,嘉陵江特别漂亮，白天有白天的美，晚上有晚上的美，尤其是夜景特别好看(｡･ω･｡)ﾉ♡，江景好看。江上来来往往有船只经过。,嘉陵江,5,2019-01-12,未应磨染是初心
0,这条江发源于陕西省，到达重庆后在朝天门处汇入长江，长度达1300多公里，是长江最大的支流，在重庆市内的嘉陵江沿岸风光迷人，非常值得一游。,嘉陵江,4,2018-11-13,liy****g60
0,在重庆市境内，嘉陵江古称“渝水”，故重庆又简称“渝”。流经合川区，汇入渠江、涪江（河口在重庆境），北碚区纳黑水滩河、后河，经渝北区、江北区，在渝中区的朝天门汇入长江。,嘉陵江,5,2018-11-04,自由飞翔的老鹰
0,重庆市及周边地区的母亲河，它切入重庆市，把重庆分成几大块。同时提供了重要的水源和交通。就本身而言，景色不怎样，河水的混浊几乎媲美黄河。而且，由于重庆的地势，即使是在河边，夏天也很难感受到清凉。只有在晚上，坐船顺江而下，看华灯初上，才能感受到一丝丝的美。,嘉陵江,3,2018-10-17,天羽博士
0,重庆不愧为网红城市啊，人真的是很多很多。 晚上步行到洪崖洞去拍网红照片，看到旁边一座桥有点意思，上面走车，中间走轻轨，于是就拍了一些照片，也拍了视频。 回家一搜，发现还算是个有名的拍照点呢，个人觉得挺不错的。,嘉陵江,4,2018-10-15,妖女毛毛
0,听当地人说去洪崖洞遊览最好是天黑时分，因为可以远眺嘉陵江的夜色。景点内有几个不错的观景台。晚上欣赏对江的霓虹灯光，再配上江上遊览船的灯光，真的好像一幅油画作品。,嘉陵江,4,2018-09-26,khcc
0,嘉陵江是长江的一个支流，也是重庆的母亲河。在朝天门码头这里，长江与嘉陵江汇合，是重庆的景观地标。许多游客在这里登船夜游两江。而嘉陵江从朝天门这里一直可以到磁器口，洪涯洞就靠近嘉陵江，2号轻轨（从临江门站出发）一路见到嘉陵江的美景。,嘉陵江,5,2018-09-22,上海大雄
0,嘉陵江穿越重庆市区，将重庆分为江北区和渝中区，并在朝天门码头附近与长江汇合。嘉陵江水清澈透明、治理的力度很大。沿岸风景秀丽，两岸夜景及洪崖洞的夜景汇聚众多游人前来观看。,嘉陵江,5,2018-04-11,心向远方jing
0,重庆最重要的江河之一，与长江相汇，是重庆的母亲河！天色好的时候，夜景特别美！,嘉陵江,5,2018-03-29,VV云云
0,嘉陵江流经重庆市区，在朝天门附近和长江交汇，嘉陵江边有洪崖洞，重庆大剧院等等，嘉陵江边的夜景非常漂亮，还有很多跨江的大桥也很壮观。,嘉陵江,5,2019-11-23,M33****6429
0,重庆这里的朝天门是两江交汇处，相比于长江的汹涌，嘉陵江更加的清澈平缓，一早就来看这美丽的风景了，到了晚上这夜景更加的漂亮。,嘉陵江,5,2019-09-13,Gio莫雷诺
0,嘉陵江边一直是重庆最漂亮的地方，看重庆的风景又很多种方法，要看嘉陵江坐轨道交通二号线最合适了，一路上就可以把嘉陵江的风景都看了。,嘉陵江,5,2019-08-12,一只小戆度
0,嘉陵江到了重庆的朝天门也就到头了啊很多人看重庆的夜景回去坐长江索道，但是个人觉得嘉陵江这里的夜景相对更加的漂亮江北的风景也很不错。,嘉陵江,5,2019-08-12,卢湾申花魂
